story_id,Coherence_std,Empathy_std,Surprise_std,Engagement_std,Complexity_std,Relevance_std
361,0.1397348718127545,0.09408383930445685,0.11885052124682687,0.13110687210451366,0.17352847485314682,0.13161666268499564
362,0.25857691671101557,0.19473153804721435,0.24243373549125927,0.2624491406673806,0.30503785103115594,0.2271148557162899
364,0.20785143024233915,0.1329544085829065,0.19809375140285213,0.22127211739605335,0.2647924341880878,0.20880517536464635
365,0.08515094161020809,0.05218006194555336,0.09372003546136572,0.11202680690430282,0.13881712762956336,0.1036225961955216
366,0.2257404136060334,0.17038084783531554,0.20610544368814893,0.23945490671275677,0.25872800753336517,0.18781479753619534
369,0.2361606967233631,0.12645541928552648,0.21211363309551404,0.22110097810336315,0.28504573855588794,0.234592952423507
370,0.37194243090842793,0.23226260182982747,0.3313220742232293,0.3485307490030771,0.4153303558190808,0.34390979265772864
372,0.3184589586535131,0.20719109008832567,0.28562350705954276,0.30227477109937134,0.3570557885511928,0.31717462576453964
373,0.15603160026374932,0.13427564885811058,0.1335677388915817,0.1513126158989087,0.20126994623984576,0.13331813534770529
375,0.3152253322925806,0.15075995940222456,0.2848882627976208,0.31171229919054666,0.3834813353064477,0.32298908731185233
376,0.26112494252607626,0.16920969977441794,0.25215773622138576,0.2704954471992275,0.3430583026770676,0.25199136067356454
377,0.25445465579854987,0.17579302425025836,0.21840622881350827,0.24883339412993408,0.2701832894372661,0.2363961238270754
378,0.24705399604623093,0.19870549222428874,0.22177175544291508,0.25517026035747525,0.2950835668798986,0.2018079477127608
383,0.18374490337304766,0.13827052437759155,0.1672720960535943,0.17065636851040245,0.23602422550489496,0.17619249180697347
384,0.2092702223481531,0.14542772178524524,0.1981335630962367,0.20680196216817204,0.25359567639517727,0.20978398887084898
385,0.12993545211679539,0.07364078465985999,0.12158463308062949,0.1345367976210714,0.1529575872449247,0.1263656627740714
386,0.08090563434425042,0.04967432033086512,0.0899865620214002,0.10146401378311613,0.12604038405566179,0.08167453574379835
389,0.4094636381030408,0.17799121346610514,0.35612100140727126,0.38377078977300433,0.476620346356139,0.4462960710594919
391,0.19194501435304695,0.127884995260171,0.19375309599179535,0.21815427384481528,0.25273283780358685,0.1744466676653085
392,0.23030187070666605,0.12062312922995402,0.19962723243496877,0.22325443694638517,0.27529782668563374,0.2374318008771704
393,0.22711722658731942,0.10798357780833383,0.21332153791074623,0.21913635351617064,0.280469989045614,0.2447569948326635
396,0.17803892660677662,0.15955359780300724,0.14600878563318648,0.16579662797453482,0.18320620214708253,0.15059705664954043
397,0.2692702545188491,0.12151034120319316,0.24668081033548858,0.2761556307293977,0.3213222012683949,0.29645268504153666
398,0.25282451826876096,0.19113049126972806,0.23060813235521618,0.26501067068378115,0.2697365810184932,0.20583685177503888
399,0.2089772971177255,0.11189970161384886,0.18063439220126992,0.20296206797407265,0.2386099283661298,0.23341722254776887
400,0.26003904939767625,0.2205625739036077,0.23976213501694243,0.26248663704564806,0.2856937621869742,0.20806091573826935
401,0.21060540931278246,0.19218317967737636,0.17260241497363912,0.19576087031362463,0.21999228091441725,0.17203111173947316
403,0.12115463694024431,0.041333206858161026,0.11622489463888314,0.11321456419503907,0.15612510230309318,0.15512436211803649
404,0.2216864696777197,0.16967548574974117,0.2086471815598546,0.22660520074593177,0.2576937399835182,0.1896317583271787
405,0.37987448467667834,0.25769434837504107,0.32203122567851356,0.34103355994185697,0.39534150998208145,0.35561984945509434
406,0.221159343845215,0.12713310944157158,0.2038796504898471,0.22369370711442008,0.2598279451185677,0.21843236569986613
407,0.18286574428335017,0.12683093996999603,0.15353324929846962,0.17984086687784623,0.19754364001826794,0.16109890526440215
410,0.2844939899078397,0.18148156421133851,0.2429202860382565,0.28480692662193696,0.3047911381216702,0.264492917021556
411,0.28044142540566874,0.16652143623338997,0.24493376007108847,0.2687597227871285,0.31308929196096597,0.2721645955339248
412,0.35353496177308125,0.27046361598817514,0.305928074208705,0.33164220424001634,0.3872288822326872,0.31267304117606387
